adm1_name,adm2_name,survey_date,survey_month,resp_age,resp_gender,hh_agricactivity,hh_gender,hh_education,hh_wealth_water,hh_wealth_toilet,hh_wealth_light,hh_residencetype,hh_size,hh_maritalstat,hh_age,income_main,income_main_amount,income_main_comp,income_sec,income_sec_amount,income_sec_comp,income_third,income_third_amount,income_third_comp,tot_income,covid_goodstransp,covid_marketclosed,covid_borderclosed,covid_stayhome,covid_gatherings,covid_processclosed,covid_none,shock_noshock,shock_sicknessordeathofhh,shock_lostemplorwork,shock_otherintrahhshock,shock_higherfoodprices,shock_higherfuelprices,shock_cantworkordobusiness,shock_othereconomicshock,shock_pestoutbreak,shock_plantdisease,shock_animaldisease,shock_napasture,shock_othercropandlivests,shock_coldtemporhail,shock_flood,shock_hurricane,shock_drought,shock_othernathazard,shock_violenceinsecconf,shock_theftofprodassets,shock_fire,shock_othermanmadehazard,crp_main,crp_landsize,crp_irrigation,crp_seed_ownprod,crp_seed_market,crp_seed_company,crp_seed_freedist,crp_seed_bank,crp_seed_gov,crp_area_change,crp_harv_change,crp_proddif,crp_proddif_plantdisease,crp_proddif_seedquality,crp_proddif_lostordamaged,crp_proddif_naplot,crp_proddif_nafertilizer,crp_proddif_naseeds,crp_proddif_nainsecticides,crp_proddif_nalabour,crp_proddif_namachinery,crp_proddif_nafuelorelect,crp_proddif_soilerosion,crp_proddif_irrigation,crp_salesdif,crp_saledif_marketing_cost,crp_saledif_damagelosses,crp_saledif_lowdemand,crp_saledif_lowprice,crp_saledif_dif_processing,crp_salesprice,ls_main,ls_num_lastyr,ls_num_now,ls_num_diff,ls_num_nochange,ls_num_inc_didnotsellasmany,ls_num_inc_moreborn,ls_num_inc_purchbarterdmore,ls_num_inc_receivedfree,ls_num_dec_animalsdied,ls_num_dec_soldmoregoodprice,ls_num_dec_soldmoredistsale,ls_num_dec_anmlescloststolen,ls_num_dec_killedorgaveanml,ls_food_supply_openpasture,ls_food_supply_commonpasture,ls_food_supply_fieldselfprodfod,ls_food_supply_purchased,ls_proddif,ls_proddif_diffeedpurchase,ls_proddif_constaccesstopasture,ls_proddif_constaccesstowater,ls_proddif_difaccessvetserv,ls_proddif_difaccessvetinp,ls_proddif_diseases,ls_proddif_theftorinsecurity,ls_proddif_pooraccesstolmarket,ls_proddif_noaccesstocredit,ls_proddif_lackoflabour,ls_salesmain,ls_salesdif,ls_salesdif_smallerprofits,ls_salesdif_damageandlosses,ls_salesdif_lowdemand,ls_salesdif_lowprices,ls_salesdif_slaughterhouse,ls_salesdif_processing,ls_salesprice,need,need_seeds,need_fertilizers,need_pesticides,need_tools,need_accesstoirrigationwater,need_accesstoland,need_animalfeed,need_veterinaryservices,need_veterinaryinputs,need_animalsalemingarantdprice,need_restockinganimals,need_supportforprocessprod,need_supptransofanimalsorprod,need_acstomechanisedequipprod,need_marketingsupport,need_cashassistance,need_loans,need_storageequipmentorfaci,need_techsupporextensionserv,need_landrehabilitation,need_fishequiorothersuppforfish,need_infoonsafetymeasures,shock_count,shock_climate_count,shock_bio_count,shock_economic_count,shock_personal_count,covid_disruption_count,income_source_count,income_primary_share,income_quintile_adm1,ls_pct_change,crp_proddif_count,crp_salesdif_count,needs_expressed_count,chirps_rain_30d_mm,chirps_rain_90d_mm,modis_ndvi_90d_mean,modis_ndvi_90d_std,regional_yield_mean,vulnerability_score,credit_risk
Mashonaland West,Mhondoro-Ngezi,2022-03-29,3,52,Refused,Yes - crop production,Refused,Completed secondary school,Protected well,Traditional pit latrine (no water),Lamp with batteries,"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",6.0,Married,41 to 65,Daily wage on farms and other casual employment in agricultural sector,1700.0,Less,No second most important source of income,,,No third most important source of income,,,1700.0,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1500.0,1 to 5 ha,Rainfed,No,No,No,No,No,Yes,Less,Less,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,1.0,0.0,0.0,0.0,1.0,1.0,1,1.0,2.0,,2.0,,3.0,0.9044282298133112,0.9044282298133112,0.3593896004825413,0.0361293148241588,1.659140539364503,0.4016,HIGH
Matabeleland North,Binga,2022-04-05,4,43,Female,Yes - crop production,Female,Completed primary school,River,Traditional pit latrine (no water),Lamp with batteries,"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",9.0,Married,41 to 65,"Farmer, production and sale of livestock and livestock products",6500.0,Less,No second most important source of income,,,No third most important source of income,,,6500.0,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1500.0,1 to 5 ha,Rainfed,No,No,No,No,Yes,No,Less,A lot less (less than half as much),Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,"Cattle (cow, beef, veal, yak, buffalo)",9.0,4.0,-5.0,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,Refused,,,,,,,,,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,2.0,-0.5555555555555556,1.0,,4.0,0.343979614153532,0.343979614153532,0.31520367245290515,0.026317852191821926,0.9032635080148601,0.0,LOW
Manicaland,Nyanga,2022-04-14,4,20,Male,Yes - both crop and livestock production,Male,Completed primary school,River,Traditional pit latrine (no water),Candle,"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",7.0,Married,18 to 40,"Farmer, production and sale of staple crops",2000.0,A lot less (less than half as much),No second most important source of income,,,No third most important source of income,,,2000.0,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1500.0,1 to 5 ha,Pump or mechanized,No,Yes,Yes,No,No,No,More,Less,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Less,"Poultry (chicken, guineafowl, duck, etc)",50.0,110.0,60.0,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,,,,,,,,,,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,1.0,0.0,0.0,1.0,0.0,2.0,1,1.0,2.0,1.2,5.0,3.0,6.0,4.950148242516516,14.198704266785876,0.38692083561041857,0.03203579374148879,1.3548012832077148,0.2001,HIGH
Masvingo,Gutu,2022-04-04,4,32,Female,Yes - crop production,Male,Completed primary school,Protected well,Traditional pit latrine (no water),Lamp with batteries,"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",5.0,Married,18 to 40,No income source in the last 3 months and used exclusively savings,,,No second most important source of income,,,No third most important source of income,,,0.0,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1500.0,1 to 5 ha,Rainfed,No,Yes,No,No,No,No,More,A lot less (less than half as much),No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,1.0,0.0,0.0,0.0,0.0,0.0,0,,2.0,,,,1.0,2.4608366031453106,2.7418872334137685,0.3283092261719562,0.025842353882699814,0.834131608320568,0.3402,HIGH
Mashonaland Central,Mazowe,2022-04-09,4,40,Female,Yes - both crop and livestock production,Female,Completed secondary school,Protected well,Traditional pit latrine (no water),Lamp with batteries,"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",4.0,Divorced,18 to 40,Daily wage on farms and other casual employment in agricultural sector,,Same,No second most important source of income,,,No third most important source of income,,,0.0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,1500.0,1 to 5 ha,Rainfed,No,Yes,No,No,No,No,Same,Less,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,,,,,,,,"Poultry (chicken, guineafowl, duck, etc)",12.0,5.0,-7.0,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,1.0,1.0,0.0,0.0,0.0,0.0,0,,2.0,-0.5833333333333334,2.0,,1.0,0.0,0.0,0.35643506451314955,0.034798207407318524,1.5028364458532366,0.1349,MEDIUM
Mashonaland Central,Mazowe,2022-04-15,4,42,Male,Yes - both crop and livestock production,Male,"Completed higher education (university, college) degree",Public tap,Flush latrine (toilet with water),Electricity (from generator or electrical grid),"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",6.0,Married,41 to 65,Stable employment in non-agricultural sector,90000.0,Same,"Farmer, production and sale of cashcrops",4000.0,Same,Refused,,,94000.0,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1500.0,1 to 5 ha,Rainfed,No,Yes,No,No,No,No,More,Less,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,,,,,,Don't know,"Poultry (chicken, guineafowl, duck, etc)",50.0,200.0,150.0,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,2,0.9574468085106383,5.0,3.0,4.0,,2.0,0.0,0.0,0.35643506451314955,0.034798207407318524,1.5028364458532366,0.0,LOW
Manicaland,Chimanimani,2022-04-21,4,29,Male,No,Male,"Completed higher education (university, college) degree",Private tap from piped water,Flush latrine (toilet with water),Electricity (from generator or electrical grid),"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",6.0,Married,18 to 40,Stable employment in non-agricultural sector,5000.0,Less,No second most important source of income,,,No third most important source of income,,,5000.0,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,2.0,1,1.0,3.0,,,,1.0,4.950148242516516,14.198704266785876,0.38692083561041857,0.03203579374148879,1.3548012832077148,0.2736,HIGH
Mashonaland East,Marondera Urban,2022-04-13,4,37,Male,Yes - crop production,Male,"Completed higher education (university, college) degree",Protected well,Flush latrine (toilet with water),Lamp with batteries,"Recent migrant not forcefully displaced - you have been living in your current place of residence for less than two years and you moved there voluntarily for work, family or other reasons that are not related to conflict or natural disaster",4.0,Married,18 to 40,Public employment,,Less,"Farmer, production and sale of cashcrops",23000.0,Less,Don't know,,,23000.0,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,10990.0,1 to 5 ha,Rainfed,No,Yes,Yes,No,No,No,Less,Less,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,More,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1,,3.0,,1.0,,1.0,0.33531405195693714,0.6431885088663815,0.34434742823149805,0.03021572252834556,1.1037422523037344,0.2,HIGH
Matabeleland South,Plumtree,2022-04-05,4,35,Female,Yes - livestock production,Female,Completed secondary school,Public tap,Flush latrine (toilet with water),Electricity (from generator or electrical grid),"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",7.0,Married,41 to 65,Off-farm daily wages and other non-agricultural casual employment,1000.0,Same,No second most important source of income,,,No third most important source of income,,,1000.0,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Poultry (chicken, guineafowl, duck, etc)",50.0,0.0,-50.0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,2.0,0.0,0.0,0.0,1.0,0.0,1,1.0,2.0,-1.0,,,2.0,1.0173550843764865,1.0648447699232855,0.3174694924591209,0.024110530504548016,1.047395419085191,0.2001,HIGH
Mashonaland East,Seke,2022-04-11,4,46,Female,No,Female,Completed secondary school,Protected well,Traditional pit latrine (no water),Electricity (from generator or electrical grid),"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",5.0,Married,41 to 65,"Non-agricultural self-employed or liberal profession, doctor, architect, lawyer, including restaurant",85000.0,More,No second most important source of income,,,No third most important source of income,,,85000.0,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,2.0,1,1.0,5.0,,,,3.0,0.009682990605509704,0.10551929080824021,0.3195975814971441,0.025586393789764888,1.1037422523037344,0.2,HIGH
Manicaland,Mutare Urban,2022-04-09,4,55,Male,No,Male,"Completed higher education (university, college) degree",Public tap,Flush latrine (toilet with water),Electricity (from generator or electrical grid),"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",6.0,Married,41 to 65,"Income not derived from work, welfare transfer, pension, humanitarian aid",21000.0,Less,No second most important source of income,,,No third most important source of income,,,21000.0,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,2.0,0.0,0.0,0.0,1.0,2.0,1,1.0,4.0,,,,1.0,4.950148242516516,14.198704266785876,0.38692083561041857,0.03203579374148879,1.3548012832077148,0.3402,HIGH
Midlands,Kwekwe,2022-04-20,4,37,Male,Yes - both crop and livestock production,Male,Completed secondary school,Protected well,Flush latrine (toilet with water),Electricity (from generator or electrical grid),"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",4.0,Married,18 to 40,Informal agricultural trade excluding producers,45000.0,Less,No second most important source of income,,,No third most important source of income,,,45000.0,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1500.0,1 to 5 ha,Rainfed,No,Yes,No,No,No,No,Same,Same,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,,,,,,,,"Poultry (chicken, guineafowl, duck, etc)",100.0,0.0,-100.0,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1.0,0.0,0.0,0.0,1.0,1.0,1,1.0,4.0,-1.0,2.0,,1.0,1.5251071004242505,1.5251071004242505,0.3660597668386733,0.02987848282104446,1.0082494447441954,0.4681,HIGH
Mashonaland East,Marondera,2022-04-01,4,38,Female,No,Male,Completed secondary school,Private tap from piped water,Flush latrine (toilet with water),Electricity (from generator or electrical grid),"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",5.0,Married,41 to 65,Informal agricultural trade excluding producers,,A lot less (less than half as much),No second most important source of income,,,No third most important source of income,,,0.0,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,2.0,0.0,0.0,1.0,0.0,2.0,0,,1.0,,,,2.0,0.9172407020914444,1.5428269321575354,0.34394212914788364,0.030065400214078195,1.1037422523037344,0.1334,MEDIUM
Mashonaland West,Karoi,2022-04-04,4,42,Male,Yes - both crop and livestock production,Male,Completed secondary school,Protected well,Traditional pit latrine (no water),Lamp with batteries,"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",7.0,Married,41 to 65,"Farmer, production and sale of livestock and livestock products",24600.0,Less,No second most important source of income,,,No third most important source of income,,,24600.0,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1500.0,5 to 10 ha,Rainfed,No,Yes,No,No,No,No,Less,Less,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,,"Cattle (cow, beef, veal, yak, buffalo)",1.0,15.0,14.0,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,"Cattle (cow, beef, veal, yak, buffalo)",Yes,Yes,No,No,No,No,No,Less,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,3.0,14.0,2.0,,5.0,0.2334159696832322,0.23490150029626866,0.34216149367096754,0.037728859477982865,1.659140539364503,0.2003,MEDIUM
Masvingo,Zaka,2022-04-03,4,48,Male,Yes - crop production,Male,Completed secondary school,Other safe source,"Open pit (whole in the ground for excrement without water, roof or wall)",Lamp with batteries,"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",7.0,Married,41 to 65,Daily wage on farms and other casual employment in agricultural sector,36000.0,Less,No second most important source of income,,,No third most important source of income,,,36000.0,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1500.0,1 to 5 ha,Rainfed,No,No,Yes,No,No,No,More,Same,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,4.0,,1.0,,1.0,13.221756679156094,22.1772821651077,0.3972000829013373,0.03430885612966719,0.834131608320568,0.2001,MEDIUM
Matabeleland North,Hwange,2022-04-02,4,50,Male,Yes - crop production,Male,Completed primary school,Other safe source,Traditional pit latrine (no water),Candle,"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",13.0,Widowed,41 to 65,Formal agricultural trade excluding producers,30000.0,Less,No second most important source of income,,,No third most important source of income,,,30000.0,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1300.0,Do not know,Rainfed,No,No,No,No,No,No,Less,A lot less (less than half as much),Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,4.0,,1.0,,2.0,0.2727686845146513,0.2727686845146513,0.3378274140963752,0.02521972067208314,0.9032635080148601,0.8748,HIGH
Matabeleland South,Gwanda Urban,2022-05-07,5,35,Female,Yes - livestock production,Male,Completed secondary school,Private tap from piped water,Flush latrine (toilet with water),Electricity (from generator or electrical grid),"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",4.0,Married,18 to 40,"Non-agricultural self-employed or liberal profession, doctor, architect, lawyer, including restaurant",25000.0,Same,No second most important source of income,,,No third most important source of income,,,25000.0,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Poultry (chicken, guineafowl, duck, etc)",100.0,50.0,-50.0,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,3.0,-0.5,,,2.0,1.0173550843764865,1.0648447699232855,0.3174694924591209,0.024110530504548016,1.047395419085191,0.2736,HIGH
Mashonaland West,Chegutu,2022-04-12,4,30,Female,Yes - crop production,Female,Completed secondary school,Protected well,Traditional pit latrine (no water),Lamp with batteries,"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",5.0,Married,18 to 40,"Farmer, production and sale of cashcrops",25000.0,Less,No second most important source of income,,,No third most important source of income,,,25000.0,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5100.0,1 to 5 ha,Rainfed,No,Yes,No,No,No,No,Less,Less,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Less,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,3.0,,1.0,1.0,2.0,0.02552894401230163,0.0277882013738246,0.33054606517317886,0.030067615141631508,1.659140539364503,0.1333,MEDIUM
Midlands,Kwekwe,2022-04-20,4,32,Male,No,Male,Completed secondary school,Private tap from piped water,Traditional pit latrine (no water),Electricity (from generator or electrical grid),"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",4.0,Married,Under 18,Stable employment in non-agricultural sector,15000.0,Less,Off-farm daily wages and other non-agricultural casual employment,7000.0,Less,Don't know,,,22000.0,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1.0,2,0.6818181818181818,3.0,,,,1.0,1.5251071004242505,1.5251071004242505,0.3660597668386733,0.02987848282104446,1.0082494447441954,0.4234,HIGH
Mashonaland East,Seke,2022-04-02,4,24,Male,Yes - livestock production,Male,Completed secondary school,Protected well,Flush latrine (toilet with water),Electricity (from generator or electrical grid),"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",3.0,Married,18 to 40,Stable employment in non-agricultural sector,750000.0,A lot less (less than half as much),No second most important source of income,,,No third most important source of income,,,,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Poultry (chicken, guineafowl, duck, etc)",250.0,250.0,0.0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1,,,0.0,,,2.0,0.009682990605509704,0.10551929080824021,0.3195975814971441,0.025586393789764888,1.1037422523037344,0.1333,MEDIUM
Matabeleland South,Gwanda,2022-04-05,4,31,Male,Yes - both crop and livestock production,Male,"Completed higher education (university, college) degree",Protected well,Traditional pit latrine (no water),Lamp with batteries,"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",5.0,Married,18 to 40,Informal agricultural trade excluding producers,25000.0,Less,No second most important source of income,,,No third most important source of income,,,25000.0,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1500.0,Less than 1 ha,Rainfed,No,Yes,No,No,No,No,Same,Less,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,,,,,,Less,"Poultry (chicken, guineafowl, duck, etc)",10.0,20.0,10.0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,3.0,1.0,2.0,,4.0,0.8002919909773375,0.8691256672703718,0.3226789491024646,0.025137062571997066,1.047395419085191,0.0667,LOW
Masvingo,Chiredzi,2022-04-07,4,42,Female,Yes - crop production,Male,None or did not complete primary school,Other safe source,Traditional pit latrine (no water),Lamp with batteries,"Permanent resident - you have been living in your village, town for longer than two years and this is what you consider your habitual residence",5.0,Married,41 to 65,"Non-agricultural self-employed or liberal profession, doctor, architect, lawyer, including restaurant",8000.0,Same,No second most important source of income,,,No third most important source of income,,,8000.0,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1500.0,1 to 5 ha,Rainfed,No,Yes,No,No,No,No,More,A lot less (less than half as much),Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,3.0,,1.0,,1.0,5.464103642650602,10.110922152775128,0.3711987111334387,0.041286083127642245,0.834131608320568,0.4402,HIGH
